:START_ID,:END_ID,:TYPE,relationship_detail,shared_last_name,confidence,age_gap
CUST-IN-7403-7984,CUST-IN-4361-6337,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Richardson,MEDIUM,18.0
CUST-IN-7403-7984,CUST-IN-9508-9304,RELATIVE_OF,Other Relative,Richardson,LOW,8.0
CUST-IN-9508-9304,CUST-IN-4361-6337,RELATIVE_OF,Other Relative,Richardson,MEDIUM,10.0
CUST-IL-8241-6075,CUST-IL-1649-2514,RELATIVE_OF,Other Relative,James,MEDIUM,11.0
CUST-IL-8241-6075,CUST-IL-2302-1471,RELATIVE_OF,Other Relative,James,MEDIUM,3.0
CUST-IL-3573-2346,CUST-IL-1649-2514,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),James,MEDIUM,19.0
CUST-IL-3573-2346,CUST-IL-2302-1471,RELATIVE_OF,Other Relative,James,MEDIUM,5.0
CUST-IL-3573-2346,CUST-IL-8241-6075,RELATIVE_OF,Other Relative,James,LOW,8.0
CUST-IL-3573-2346,CUST-IL-4885-3685,RELATIVE_OF,Other Relative,James,LOW,0.0
CUST-IL-4885-3685,CUST-IL-1649-2514,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),James,MEDIUM,19.0
CUST-IL-4885-3685,CUST-IL-2302-1471,RELATIVE_OF,Other Relative,James,MEDIUM,5.0
CUST-IL-4885-3685,CUST-IL-8241-6075,RELATIVE_OF,Other Relative,James,LOW,8.0
CUST-IN-9148-2318,CUST-IN-4678-7169,RELATIVE_OF,Other Relative,Smith,MEDIUM,0.0
CUST-OH-3910-7990,CUST-OH-3895-9476,RELATIVE_OF,Other Relative,Perez,MEDIUM,13.0
CUST-OH-3910-7990,CUST-OH-6072-5985,RELATIVE_OF,Other Relative,Perez,LOW,11.0
CUST-OH-6072-5985,CUST-OH-3895-9476,RELATIVE_OF,Other Relative,Perez,MEDIUM,2.0
CUST-OH-5477-8745,CUST-OH-8158-8927,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Parker,MEDIUM,23.0
CUST-OH-3479-3584,CUST-OH-6200-9752,RELATIVE_OF,Other Relative,Flores,MEDIUM,2.0
CUST-OH-3479-3584,CUST-OH-9587-6984,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Flores,MEDIUM,25.0
CUST-OH-1712-7218,CUST-OH-9636-3217,RELATIVE_OF,Other Relative,Cox,MEDIUM,5.0
CUST-OH-1712-7218,CUST-OH-4856-2805,RELATIVE_OF,Other Relative,Cox,LOW,5.0
CUST-OH-4856-2805,CUST-OH-9636-3217,RELATIVE_OF,Other Relative,Cox,MEDIUM,10.0
CUST-IN-9475-4076,CUST-IN-8426-8491,RELATIVE_OF,Other Relative,Garcia,MEDIUM,7.0
CUST-IN-9475-4076,CUST-IN-3578-1371,RELATIVE_OF,Other Relative,Garcia,MEDIUM,12.0
CUST-IN-9475-4076,CUST-IN-1134-2522,RELATIVE_OF,Other Relative,Garcia,MEDIUM,10.0
CUST-IN-9475-4076,CUST-IN-7358-3132,RELATIVE_OF,Other Relative,Garcia,MEDIUM,7.0
CUST-OH-5293-6194,CUST-OH-9355-9552,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Harris,MEDIUM,20.0
CUST-OH-5293-6194,CUST-OH-3117-9903,RELATIVE_OF,Other Relative,Harris,MEDIUM,3.0
CUST-OH-7902-7104,CUST-OH-9409-4445,RELATIVE_OF,Other Relative,Sanders,LOW,11.0
CUST-IL-2978-7517,CUST-IL-9386-9286,RELATIVE_OF,Other Relative,Nelson,MEDIUM,9.0
CUST-IL-2978-7517,CUST-IL-4769-4822,RELATIVE_OF,Other Relative,Nelson,MEDIUM,9.0
CUST-IL-2978-7517,CUST-IL-9769-2803,RELATIVE_OF,Other Relative,Nelson,MEDIUM,9.0
CUST-IL-2978-7517,CUST-IL-8314-3099,RELATIVE_OF,Other Relative,Nelson,MEDIUM,8.0
CUST-IL-2978-7517,CUST-IL-5553-3686,RELATIVE_OF,Other Relative,Nelson,LOW,2.0
CUST-IL-2978-7517,CUST-IL-5565-6848,RELATIVE_OF,Other Relative,Nelson,LOW,14.0
CUST-IL-5553-3686,CUST-IL-9386-9286,RELATIVE_OF,Other Relative,Nelson,MEDIUM,11.0
CUST-IL-5553-3686,CUST-IL-4769-4822,RELATIVE_OF,Other Relative,Nelson,MEDIUM,11.0
CUST-IL-5553-3686,CUST-IL-9769-2803,RELATIVE_OF,Other Relative,Nelson,MEDIUM,11.0
CUST-IL-5553-3686,CUST-IL-8314-3099,RELATIVE_OF,Other Relative,Nelson,MEDIUM,10.0
CUST-IL-5553-3686,CUST-IL-5565-6848,RELATIVE_OF,Other Relative,Nelson,LOW,16.0
CUST-IL-5565-6848,CUST-IL-9386-9286,RELATIVE_OF,Other Relative,Nelson,MEDIUM,5.0
CUST-IL-5565-6848,CUST-IL-4769-4822,RELATIVE_OF,Other Relative,Nelson,MEDIUM,5.0
CUST-IL-5565-6848,CUST-IL-9769-2803,RELATIVE_OF,Other Relative,Nelson,MEDIUM,5.0
CUST-IL-5565-6848,CUST-IL-8314-3099,RELATIVE_OF,Other Relative,Nelson,MEDIUM,6.0
CUST-IN-6899-5948,CUST-IN-9229-6478,RELATIVE_OF,Other Relative,Hall,MEDIUM,8.0
CUST-IN-4393-7575,CUST-IN-2548-1573,RELATIVE_OF,Other Relative,Miller,MEDIUM,11.0
CUST-IN-4393-7575,CUST-IN-8985-7192,RELATIVE_OF,Other Relative,Miller,MEDIUM,6.0
CUST-IL-2060-3065,CUST-IL-5478-4322,RELATIVE_OF,Other Relative,Walker,MEDIUM,5.0
CUST-OH-2082-9201,CUST-OH-7661-5916,RELATIVE_OF,Other Relative,James,MEDIUM,2.0
CUST-OH-2082-9201,CUST-OH-1167-6823,RELATIVE_OF,Other Relative,James,MEDIUM,10.0
CUST-OH-2082-9201,CUST-OH-6432-7910,RELATIVE_OF,Other Relative,James,LOW,12.0
CUST-OH-6432-7910,CUST-OH-7661-5916,RELATIVE_OF,Other Relative,James,MEDIUM,14.0
CUST-OH-6432-7910,CUST-OH-1167-6823,RELATIVE_OF,Other Relative,James,MEDIUM,2.0
CUST-IN-4424-7090,CUST-IN-5130-4054,RELATIVE_OF,Other Relative,Walker,LOW,7.0
CUST-IL-2619-6126,CUST-IL-3263-2308,RELATIVE_OF,Other Relative,Clark,LOW,12.0
CUST-IN-1461-6904,CUST-IN-3544-4481,RELATIVE_OF,Other Relative,Collins,MEDIUM,0.0
CUST-OH-5323-3957,CUST-OH-6460-8708,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Kelly,MEDIUM,20.0
CUST-OH-5323-3957,CUST-OH-7372-1693,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Kelly,MEDIUM,18.0
CUST-IL-6647-9269,CUST-IL-2642-8272,RELATIVE_OF,Other Relative,Cook,MEDIUM,4.0
CUST-IL-6647-9269,CUST-IL-7375-1461,RELATIVE_OF,Other Relative,Cook,MEDIUM,13.0
CUST-IL-6647-9269,CUST-IL-8363-4044,RELATIVE_OF,Other Relative,Cook,LOW,5.0
CUST-IL-8363-4044,CUST-IL-2642-8272,RELATIVE_OF,Other Relative,Cook,MEDIUM,9.0
CUST-IL-8363-4044,CUST-IL-7375-1461,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Cook,MEDIUM,18.0
CUST-IL-8120-1330,CUST-IL-2115-7608,RELATIVE_OF,Other Relative,Torres,MEDIUM,0.0
CUST-IN-2267-5576,CUST-IN-8323-6744,RELATIVE_OF,Other Relative,Sanders,MEDIUM,6.0
CUST-IN-2267-5576,CUST-IN-4131-8980,RELATIVE_OF,Other Relative,Sanders,LOW,2.0
CUST-IN-4131-8980,CUST-IN-8323-6744,RELATIVE_OF,Other Relative,Sanders,MEDIUM,8.0
CUST-IL-3690-9907,CUST-IL-4208-7298,RELATIVE_OF,Other Relative,Taylor,MEDIUM,9.0
CUST-IL-3690-9907,CUST-IL-3955-9876,RELATIVE_OF,Other Relative,Taylor,MEDIUM,10.0
CUST-IL-3690-9907,CUST-IL-9792-3051,RELATIVE_OF,Other Relative,Taylor,MEDIUM,11.0
CUST-IN-9632-1753,CUST-IN-4824-1428,RELATIVE_OF,Other Relative,Thomas,MEDIUM,5.0
CUST-IN-9632-1753,CUST-IN-7466-2276,RELATIVE_OF,Other Relative,Thomas,MEDIUM,2.0
CUST-OH-2777-9589,CUST-OH-9421-1667,RELATIVE_OF,Other Relative,Murphy,MEDIUM,3.0
CUST-OH-2777-9589,CUST-OH-7963-9582,RELATIVE_OF,Other Relative,Murphy,LOW,8.0
CUST-OH-7963-9582,CUST-OH-9421-1667,RELATIVE_OF,Other Relative,Murphy,MEDIUM,11.0
CUST-IL-9945-4041,CUST-IL-2841-7081,RELATIVE_OF,Other Relative,Ramirez,MEDIUM,3.0
CUST-OH-2613-6074,CUST-OH-5260-2832,RELATIVE_OF,Other Relative,Hill,MEDIUM,1.0
CUST-OH-2613-6074,CUST-OH-3376-7879,RELATIVE_OF,Other Relative,Hill,MEDIUM,1.0
CUST-OH-2613-6074,CUST-OH-8766-5983,RELATIVE_OF,Other Relative,Hill,MEDIUM,5.0
CUST-OH-2613-6074,CUST-OH-7000-2574,RELATIVE_OF,Other Relative,Hill,MEDIUM,17.0
CUST-OH-2478-6192,CUST-OH-5260-2832,RELATIVE_OF,Other Relative,Hill,MEDIUM,2.0
CUST-OH-2478-6192,CUST-OH-3376-7879,RELATIVE_OF,Other Relative,Hill,MEDIUM,2.0
CUST-OH-2478-6192,CUST-OH-8766-5983,RELATIVE_OF,Other Relative,Hill,MEDIUM,8.0
CUST-OH-2478-6192,CUST-OH-7000-2574,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Hill,MEDIUM,20.0
CUST-OH-2478-6192,CUST-OH-2613-6074,RELATIVE_OF,Other Relative,Hill,LOW,3.0
CUST-OH-7573-7043,CUST-OH-7712-9837,RELATIVE_OF,Other Relative,King,MEDIUM,2.0
CUST-OH-7573-7043,CUST-OH-3316-1764,RELATIVE_OF,Other Relative,King,MEDIUM,14.0
CUST-OH-7573-7043,CUST-OH-9677-8229,RELATIVE_OF,Other Relative,King,MEDIUM,4.0
CUST-OH-7573-7043,CUST-OH-7885-8848,RELATIVE_OF,Other Relative,King,MEDIUM,3.0
CUST-IN-7268-6887,CUST-IN-3328-1393,RELATIVE_OF,Other Relative,Cooper,MEDIUM,17.0
CUST-IN-7268-6887,CUST-IN-7564-2471,RELATIVE_OF,Other Relative,Cooper,MEDIUM,11.0
CUST-IN-7268-6887,CUST-IN-8129-8108,RELATIVE_OF,Other Relative,Cooper,MEDIUM,5.0
CUST-IN-7268-6887,CUST-IN-8857-2413,RELATIVE_OF,Other Relative,Cooper,LOW,5.0
CUST-IN-8857-2413,CUST-IN-3328-1393,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Cooper,MEDIUM,22.0
CUST-IN-8857-2413,CUST-IN-7564-2471,RELATIVE_OF,Other Relative,Cooper,MEDIUM,16.0
CUST-IN-8857-2413,CUST-IN-8129-8108,RELATIVE_OF,Other Relative,Cooper,MEDIUM,10.0
CUST-IN-5156-1023,CUST-IN-8637-4671,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Morgan,MEDIUM,19.0
CUST-IN-5156-1023,CUST-IN-2729-4437,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Morgan,MEDIUM,18.0
CUST-IN-5156-1023,CUST-IN-8073-8837,RELATIVE_OF,Other Relative,Morgan,LOW,3.0
CUST-IN-5156-1023,CUST-IN-9218-4891,RELATIVE_OF,Other Relative,Morgan,LOW,34.0
CUST-IN-8073-8837,CUST-IN-8637-4671,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Morgan,MEDIUM,22.0
CUST-IN-8073-8837,CUST-IN-2729-4437,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Morgan,MEDIUM,21.0
CUST-IN-8073-8837,CUST-IN-9218-4891,RELATIVE_OF,Other Relative,Morgan,LOW,37.0
CUST-IN-9218-4891,CUST-IN-8637-4671,RELATIVE_OF,Other Relative,Morgan,MEDIUM,15.0
CUST-IN-9218-4891,CUST-IN-2729-4437,RELATIVE_OF,Other Relative,Morgan,MEDIUM,16.0
CUST-OH-2780-8845,CUST-OH-6060-8630,RELATIVE_OF,Other Relative,Ruiz,MEDIUM,5.0
CUST-OH-2780-8845,CUST-OH-7976-2729,RELATIVE_OF,Other Relative,Ruiz,MEDIUM,17.0
CUST-OH-2780-8845,CUST-OH-8985-5843,RELATIVE_OF,Other Relative,Ruiz,LOW,10.0
CUST-OH-8985-5843,CUST-OH-6060-8630,RELATIVE_OF,Other Relative,Ruiz,MEDIUM,5.0
CUST-OH-8985-5843,CUST-OH-7976-2729,RELATIVE_OF,Other Relative,Ruiz,MEDIUM,7.0
CUST-IL-4914-2082,CUST-IL-4873-9275,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Baker,MEDIUM,22.0
CUST-IL-7015-9314,CUST-IL-7131-5446,RELATIVE_OF,Other Relative,Rivera,LOW,12.0
CUST-OH-5442-2136,CUST-OH-4979-4507,RELATIVE_OF,Other Relative,Collins,MEDIUM,8.0
CUST-OH-5442-2136,CUST-OH-5667-3874,RELATIVE_OF,Other Relative,Collins,MEDIUM,11.0
CUST-IL-7374-6988,CUST-IL-1501-3138,RELATIVE_OF,Other Relative,Flores,MEDIUM,13.0
CUST-IL-7374-6988,CUST-IL-2813-8371,RELATIVE_OF,Other Relative,Flores,MEDIUM,1.0
CUST-IN-7516-7078,CUST-IN-2688-7428,RELATIVE_OF,Other Relative,Rodriguez,MEDIUM,17.0
CUST-IN-4905-2706,CUST-IN-9320-8621,RELATIVE_OF,Other Relative,Thompson,MEDIUM,3.0
CUST-IN-7538-8590,CUST-IN-5526-1416,RELATIVE_OF,Other Relative,Young,MEDIUM,13.0
CUST-IN-6876-4360,CUST-IN-8307-7249,RELATIVE_OF,Other Relative,Wilson,MEDIUM,1.0
CUST-OH-4243-4531,CUST-OH-4880-7593,RELATIVE_OF,Other Relative,Wilson,MEDIUM,4.0
CUST-OH-4243-4531,CUST-OH-4114-2856,RELATIVE_OF,Other Relative,Wilson,MEDIUM,16.0
CUST-OH-7926-6411,CUST-OH-8902-9336,RELATIVE_OF,Other Relative,Williams,MEDIUM,7.0
CUST-OH-7926-6411,CUST-OH-5646-7548,RELATIVE_OF,Other Relative,Williams,MEDIUM,11.0
CUST-OH-7926-6411,CUST-OH-1082-7959,RELATIVE_OF,Other Relative,Williams,MEDIUM,7.0
CUST-IL-2464-2205,CUST-IL-7769-8874,RELATIVE_OF,Other Relative,Watson,MEDIUM,4.0
CUST-IN-9208-8454,CUST-IN-2901-4973,RELATIVE_OF,Other Relative,Martinez,MEDIUM,4.0
CUST-IN-9208-8454,CUST-IN-7525-6155,RELATIVE_OF,Other Relative,Martinez,MEDIUM,4.0
CUST-IN-4699-9195,CUST-IN-2901-4973,RELATIVE_OF,Other Relative,Martinez,MEDIUM,5.0
CUST-IN-4699-9195,CUST-IN-7525-6155,RELATIVE_OF,Other Relative,Martinez,MEDIUM,3.0
CUST-IN-4699-9195,CUST-IN-9208-8454,RELATIVE_OF,Other Relative,Martinez,LOW,1.0
CUST-OH-2212-3986,CUST-OH-2702-2758,RELATIVE_OF,Other Relative,Thompson,MEDIUM,17.0
CUST-IN-4800-2809,CUST-IN-5714-7382,RELATIVE_OF,Other Relative,Evans,MEDIUM,14.0
CUST-IN-4800-2809,CUST-IN-6695-3229,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Evans,MEDIUM,35.0
CUST-IN-4650-8633,CUST-IN-3624-8195,RELATIVE_OF,Other Relative,Adams,MEDIUM,10.0
CUST-OH-4472-5630,CUST-OH-6457-2906,RELATIVE_OF,Other Relative,Roberts,MEDIUM,7.0
