:START_ID,:END_ID,:TYPE,relationship_detail,shared_last_name,confidence,age_gap
CUST-IL-4320-1559,CUST-IL-6488-6659,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Morgan,MEDIUM,34.0
CUST-IL-4320-1559,CUST-IL-9875-6231,RELATIVE_OF,Other Relative,Morgan,MEDIUM,15.0
CUST-OH-3903-1379,CUST-OH-6580-7201,RELATIVE_OF,Other Relative,Sanchez,MEDIUM,14.0
CUST-IL-3057-1553,CUST-IL-6330-8823,CHILD_OF,Biological/Legal Child,Miller,MEDIUM,-12.0
CUST-IL-6330-8823,CUST-IL-3057-1553,PARENT_OF,Biological/Legal Parent,Miller,MEDIUM,-12.0
CUST-IN-8058-9199,CUST-IN-5282-5132,SPOUSE_OF,Married,Ramirez,HIGH,
CUST-IN-5282-5132,CUST-IN-8058-9199,SPOUSE_OF,Married,Ramirez,HIGH,
CUST-IN-9198-8508,CUST-IN-8058-9199,CHILD_OF,Biological/Legal Child,Ramirez,MEDIUM,16.0
CUST-IN-8058-9199,CUST-IN-9198-8508,PARENT_OF,Biological/Legal Parent,Ramirez,MEDIUM,16.0
CUST-IN-9198-8508,CUST-IN-5282-5132,CHILD_OF,Biological/Legal Child,Ramirez,HIGH,28.0
CUST-IN-5282-5132,CUST-IN-9198-8508,PARENT_OF,Biological/Legal Parent,Ramirez,HIGH,28.0
CUST-IN-1365-2505,CUST-IN-9828-7272,SPOUSE_OF,Married,Bell,HIGH,
CUST-IN-9828-7272,CUST-IN-1365-2505,SPOUSE_OF,Married,Bell,HIGH,
CUST-IN-1795-1311,CUST-IN-9828-7272,CHILD_OF,Biological/Legal Child,Bell,MEDIUM,4.0
CUST-IN-9828-7272,CUST-IN-1795-1311,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,4.0
CUST-IN-1795-1311,CUST-IN-1365-2505,CHILD_OF,Biological/Legal Child,Bell,MEDIUM,7.0
CUST-IN-1365-2505,CUST-IN-1795-1311,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,7.0
CUST-IN-1759-5733,CUST-IN-9828-7272,CHILD_OF,Biological/Legal Child,Bell,MEDIUM,-5.0
CUST-IN-9828-7272,CUST-IN-1759-5733,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,-5.0
CUST-IN-1759-5733,CUST-IN-1365-2505,CHILD_OF,Biological/Legal Child,Bell,MEDIUM,-2.0
CUST-IN-1365-2505,CUST-IN-1759-5733,PARENT_OF,Biological/Legal Parent,Bell,MEDIUM,-2.0
CUST-IN-1795-1311,CUST-IN-1759-5733,SIBLING_OF,Same-family Child,Bell,HIGH,9.0
CUST-IN-1759-5733,CUST-IN-1795-1311,SIBLING_OF,Same-family Child,Bell,HIGH,9.0
CUST-IN-6588-6447,CUST-IN-1711-8953,SPOUSE_OF,Married,Gonzalez,HIGH,
CUST-IN-1711-8953,CUST-IN-6588-6447,SPOUSE_OF,Married,Gonzalez,HIGH,
CUST-IN-6186-1878,CUST-IN-1711-8953,CHILD_OF,Biological/Legal Child,Gonzalez,MEDIUM,-4.0
CUST-IN-1711-8953,CUST-IN-6186-1878,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-4.0
CUST-IN-6186-1878,CUST-IN-6588-6447,CHILD_OF,Biological/Legal Child,Gonzalez,MEDIUM,-8.0
CUST-IN-6588-6447,CUST-IN-6186-1878,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-8.0
CUST-IN-2272-1156,CUST-IN-1711-8953,CHILD_OF,Biological/Legal Child,Gonzalez,MEDIUM,-15.0
CUST-IN-1711-8953,CUST-IN-2272-1156,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-15.0
CUST-IN-2272-1156,CUST-IN-6588-6447,CHILD_OF,Biological/Legal Child,Gonzalez,HIGH,-19.0
CUST-IN-6588-6447,CUST-IN-2272-1156,PARENT_OF,Biological/Legal Parent,Gonzalez,HIGH,-19.0
CUST-IN-6186-1878,CUST-IN-2272-1156,SIBLING_OF,Same-family Child,Gonzalez,HIGH,11.0
CUST-IN-2272-1156,CUST-IN-6186-1878,SIBLING_OF,Same-family Child,Gonzalez,HIGH,11.0
CUST-IL-4489-3523,CUST-IL-9938-3284,SPOUSE_OF,Married,Gray,HIGH,
CUST-IL-9938-3284,CUST-IL-4489-3523,SPOUSE_OF,Married,Gray,HIGH,
CUST-IL-6877-2802,CUST-IL-4489-3523,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Gray,MEDIUM,20.0
CUST-IL-6877-2802,CUST-IL-9938-3284,RELATIVE_OF,Other Relative,Gray,MEDIUM,10.0
CUST-IL-3864-5263,CUST-IL-4489-3523,RELATIVE_OF,Other Relative,Gray,MEDIUM,6.0
CUST-IL-3864-5263,CUST-IL-9938-3284,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Gray,MEDIUM,24.0
CUST-IL-3864-5263,CUST-IL-6877-2802,RELATIVE_OF,Other Relative,Gray,LOW,14.0
CUST-OH-7904-1324,CUST-OH-8864-9511,CHILD_OF,Biological/Legal Child,Turner,HIGH,18.0
CUST-OH-8864-9511,CUST-OH-7904-1324,PARENT_OF,Biological/Legal Parent,Turner,HIGH,18.0
CUST-OH-6620-7819,CUST-OH-8864-9511,CHILD_OF,Biological/Legal Child,Turner,MEDIUM,6.0
CUST-OH-8864-9511,CUST-OH-6620-7819,PARENT_OF,Biological/Legal Parent,Turner,MEDIUM,6.0
CUST-OH-7904-1324,CUST-OH-6620-7819,SIBLING_OF,Same-family Child,Turner,HIGH,12.0
CUST-OH-6620-7819,CUST-OH-7904-1324,SIBLING_OF,Same-family Child,Turner,HIGH,12.0
CUST-IL-7607-3793,CUST-IL-3892-9642,CHILD_OF,Biological/Legal Child,Stewart,MEDIUM,-5.0
CUST-IL-3892-9642,CUST-IL-7607-3793,PARENT_OF,Biological/Legal Parent,Stewart,MEDIUM,-5.0
CUST-IL-1851-4348,CUST-IL-3892-9642,RELATIVE_OF,Other Relative,Stewart,MEDIUM,4.0
CUST-IL-1851-4348,CUST-IL-7607-3793,RELATIVE_OF,Other Relative,Stewart,MEDIUM,9.0
CUST-IL-1851-4348,CUST-IL-6985-5828,RELATIVE_OF,Other Relative,Stewart,LOW,23.0
CUST-IL-6985-5828,CUST-IL-3892-9642,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Stewart,MEDIUM,19.0
CUST-IL-6985-5828,CUST-IL-7607-3793,RELATIVE_OF,Other Relative,Stewart,MEDIUM,14.0
CUST-IN-5291-2572,CUST-IN-5962-8195,SPOUSE_OF,Married,Wright,HIGH,
CUST-IN-5962-8195,CUST-IN-5291-2572,SPOUSE_OF,Married,Wright,HIGH,
CUST-IN-8921-3216,CUST-IN-5053-8752,SPOUSE_OF,Married,Wright,HIGH,
CUST-IN-5053-8752,CUST-IN-8921-3216,SPOUSE_OF,Married,Wright,HIGH,
CUST-IN-6404-6762,CUST-IN-5291-2572,CHILD_OF,Biological/Legal Child,Wright,HIGH,-25.0
CUST-IN-5291-2572,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,HIGH,-25.0
CUST-IN-6404-6762,CUST-IN-5962-8195,CHILD_OF,Biological/Legal Child,Wright,MEDIUM,-13.0
CUST-IN-5962-8195,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,MEDIUM,-13.0
CUST-IN-6404-6762,CUST-IN-5053-8752,CHILD_OF,Biological/Legal Child,Wright,MEDIUM,-15.0
CUST-IN-5053-8752,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,MEDIUM,-15.0
CUST-IN-6404-6762,CUST-IN-8921-3216,CHILD_OF,Biological/Legal Child,Wright,HIGH,-19.0
CUST-IN-8921-3216,CUST-IN-6404-6762,PARENT_OF,Biological/Legal Parent,Wright,HIGH,-19.0
CUST-IN-8669-6450,CUST-IN-7568-9845,RELATIVE_OF,Other Relative,Moore,MEDIUM,15.0
CUST-IL-8968-7411,CUST-IL-5820-3991,SPOUSE_OF,Married,Martin,HIGH,
CUST-IL-5820-3991,CUST-IL-8968-7411,SPOUSE_OF,Married,Martin,HIGH,
CUST-IL-7353-5943,CUST-IL-5820-3991,CHILD_OF,Biological/Legal Child,Martin,MEDIUM,-11.0
CUST-IL-5820-3991,CUST-IL-7353-5943,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-11.0
CUST-IL-7353-5943,CUST-IL-8968-7411,CHILD_OF,Biological/Legal Child,Martin,MEDIUM,-7.0
CUST-IL-8968-7411,CUST-IL-7353-5943,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-7.0
CUST-IL-2432-4094,CUST-IL-5820-3991,CHILD_OF,Biological/Legal Child,Martin,MEDIUM,-4.0
CUST-IL-5820-3991,CUST-IL-2432-4094,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,-4.0
CUST-IL-2432-4094,CUST-IL-8968-7411,CHILD_OF,Biological/Legal Child,Martin,MEDIUM,0.0
CUST-IL-8968-7411,CUST-IL-2432-4094,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,0.0
CUST-IL-1100-3180,CUST-IL-5820-3991,CHILD_OF,Biological/Legal Child,Martin,MEDIUM,0.0
CUST-IL-5820-3991,CUST-IL-1100-3180,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,0.0
CUST-IL-1100-3180,CUST-IL-8968-7411,CHILD_OF,Biological/Legal Child,Martin,MEDIUM,4.0
CUST-IL-8968-7411,CUST-IL-1100-3180,PARENT_OF,Biological/Legal Parent,Martin,MEDIUM,4.0
CUST-IL-7353-5943,CUST-IL-2432-4094,SIBLING_OF,Same-family Child,Martin,HIGH,7.0
CUST-IL-2432-4094,CUST-IL-7353-5943,SIBLING_OF,Same-family Child,Martin,HIGH,7.0
CUST-IL-7353-5943,CUST-IL-1100-3180,SIBLING_OF,Same-family Child,Martin,HIGH,11.0
CUST-IL-1100-3180,CUST-IL-7353-5943,SIBLING_OF,Same-family Child,Martin,HIGH,11.0
CUST-IL-2432-4094,CUST-IL-1100-3180,SIBLING_OF,Same-family Child,Martin,HIGH,4.0
CUST-IL-1100-3180,CUST-IL-2432-4094,SIBLING_OF,Same-family Child,Martin,HIGH,4.0
CUST-OH-7143-7671,CUST-OH-8766-8159,SPOUSE_OF,Married,Torres,HIGH,
CUST-OH-8766-8159,CUST-OH-7143-7671,SPOUSE_OF,Married,Torres,HIGH,
CUST-OH-6911-5096,CUST-OH-8766-8159,CHILD_OF,Biological/Legal Child,Torres,HIGH,-36.0
CUST-OH-8766-8159,CUST-OH-6911-5096,PARENT_OF,Biological/Legal Parent,Torres,HIGH,-36.0
CUST-OH-6911-5096,CUST-OH-7143-7671,CHILD_OF,Biological/Legal Child,Torres,MEDIUM,-2.0
CUST-OH-7143-7671,CUST-OH-6911-5096,PARENT_OF,Biological/Legal Parent,Torres,MEDIUM,-2.0
CUST-OH-4388-1496,CUST-OH-8766-8159,RELATIVE_OF,Other Relative,Torres,MEDIUM,5.0
CUST-OH-4388-1496,CUST-OH-7143-7671,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Torres,MEDIUM,29.0
CUST-OH-4388-1496,CUST-OH-6911-5096,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Torres,MEDIUM,31.0
CUST-IL-5375-7959,CUST-IL-4209-6347,SPOUSE_OF,Married,White,HIGH,
CUST-IL-4209-6347,CUST-IL-5375-7959,SPOUSE_OF,Married,White,HIGH,
CUST-IL-5003-3555,CUST-IL-5375-7959,CHILD_OF,Biological/Legal Child,White,MEDIUM,-14.0
CUST-IL-5375-7959,CUST-IL-5003-3555,PARENT_OF,Biological/Legal Parent,White,MEDIUM,-14.0
CUST-IL-5003-3555,CUST-IL-4209-6347,CHILD_OF,Biological/Legal Child,White,MEDIUM,-5.0
CUST-IL-4209-6347,CUST-IL-5003-3555,PARENT_OF,Biological/Legal Parent,White,MEDIUM,-5.0
CUST-IL-1014-3348,CUST-IL-5375-7959,RELATIVE_OF,Other Relative,White,MEDIUM,1.0
CUST-IL-1014-3348,CUST-IL-4209-6347,RELATIVE_OF,Other Relative,White,MEDIUM,10.0
CUST-IL-1014-3348,CUST-IL-5003-3555,RELATIVE_OF,Other Relative,White,MEDIUM,15.0
CUST-IN-5252-8806,CUST-IN-1409-2313,RELATIVE_OF,Other Relative,Scott,MEDIUM,5.0
CUST-IN-5252-8806,CUST-IN-6762-1160,RELATIVE_OF,Other Relative,Scott,LOW,20.0
CUST-IN-6762-1160,CUST-IN-1409-2313,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Scott,MEDIUM,25.0
CUST-OH-3800-1140,CUST-OH-7834-3212,CHILD_OF,Biological/Legal Child,Phillips,MEDIUM,-11.0
CUST-OH-7834-3212,CUST-OH-3800-1140,PARENT_OF,Biological/Legal Parent,Phillips,MEDIUM,-11.0
CUST-OH-5422-9695,CUST-OH-7834-3212,RELATIVE_OF,Other Relative,Phillips,MEDIUM,4.0
CUST-OH-5422-9695,CUST-OH-3800-1140,RELATIVE_OF,Other Relative,Phillips,MEDIUM,15.0
CUST-IN-6151-3637,CUST-IN-8308-7545,SPOUSE_OF,Married,Edwards,HIGH,
CUST-IN-8308-7545,CUST-IN-6151-3637,SPOUSE_OF,Married,Edwards,HIGH,
CUST-IN-3071-3298,CUST-IN-8308-7545,CHILD_OF,Biological/Legal Child,Edwards,MEDIUM,7.0
CUST-IN-8308-7545,CUST-IN-3071-3298,PARENT_OF,Biological/Legal Parent,Edwards,MEDIUM,7.0
CUST-IN-3071-3298,CUST-IN-6151-3637,CHILD_OF,Biological/Legal Child,Edwards,MEDIUM,-1.0
CUST-IN-6151-3637,CUST-IN-3071-3298,PARENT_OF,Biological/Legal Parent,Edwards,MEDIUM,-1.0
CUST-OH-4853-1424,CUST-OH-3965-5436,CHILD_OF,Biological/Legal Child,Hall,HIGH,21.0
CUST-OH-3965-5436,CUST-OH-4853-1424,PARENT_OF,Biological/Legal Parent,Hall,HIGH,21.0
CUST-OH-8362-1597,CUST-OH-3965-5436,CHILD_OF,Biological/Legal Child,Hall,MEDIUM,1.0
CUST-OH-3965-5436,CUST-OH-8362-1597,PARENT_OF,Biological/Legal Parent,Hall,MEDIUM,1.0
CUST-OH-4853-1424,CUST-OH-8362-1597,SIBLING_OF,Same-family Child,Hall,HIGH,20.0
CUST-OH-8362-1597,CUST-OH-4853-1424,SIBLING_OF,Same-family Child,Hall,HIGH,20.0
CUST-IL-3039-4475,CUST-IL-8767-3284,SPOUSE_OF,Married,Hill,HIGH,
CUST-IL-8767-3284,CUST-IL-3039-4475,SPOUSE_OF,Married,Hill,HIGH,
CUST-IL-7149-5644,CUST-IL-3039-4475,CHILD_OF,Biological/Legal Child,Hill,MEDIUM,13.0
CUST-IL-3039-4475,CUST-IL-7149-5644,PARENT_OF,Biological/Legal Parent,Hill,MEDIUM,13.0
CUST-IL-7149-5644,CUST-IL-8767-3284,CHILD_OF,Biological/Legal Child,Hill,MEDIUM,6.0
CUST-IL-8767-3284,CUST-IL-7149-5644,PARENT_OF,Biological/Legal Parent,Hill,MEDIUM,6.0
CUST-IL-2184-6524,CUST-IL-3039-4475,RELATIVE_OF,Other Relative,Hill,MEDIUM,2.0
CUST-IL-2184-6524,CUST-IL-8767-3284,RELATIVE_OF,Other Relative,Hill,MEDIUM,5.0
CUST-IL-2184-6524,CUST-IL-7149-5644,RELATIVE_OF,Other Relative,Hill,MEDIUM,11.0
CUST-IL-2184-6524,CUST-IL-9614-8328,RELATIVE_OF,Other Relative,Hill,LOW,1.0
CUST-IL-9614-8328,CUST-IL-3039-4475,RELATIVE_OF,Other Relative,Hill,MEDIUM,1.0
CUST-IL-9614-8328,CUST-IL-8767-3284,RELATIVE_OF,Other Relative,Hill,MEDIUM,6.0
CUST-IL-9614-8328,CUST-IL-7149-5644,RELATIVE_OF,Other Relative,Hill,MEDIUM,12.0
CUST-IL-5746-1853,CUST-IL-5339-4749,RELATIVE_OF,Other Relative,Brooks,MEDIUM,6.0
CUST-IL-3798-4030,CUST-IL-5339-4749,RELATIVE_OF,Other Relative,Brooks,MEDIUM,7.0
CUST-IL-3798-4030,CUST-IL-5746-1853,RELATIVE_OF,Other Relative,Brooks,LOW,1.0
CUST-OH-5193-9664,CUST-OH-1644-4530,CHILD_OF,Biological/Legal Child,Edwards,MEDIUM,-9.0
CUST-OH-1644-4530,CUST-OH-5193-9664,PARENT_OF,Biological/Legal Parent,Edwards,MEDIUM,-9.0
CUST-OH-6698-5086,CUST-OH-1644-4530,CHILD_OF,Biological/Legal Child,Edwards,HIGH,-29.0
CUST-OH-1644-4530,CUST-OH-6698-5086,PARENT_OF,Biological/Legal Parent,Edwards,HIGH,-29.0
CUST-OH-5193-9664,CUST-OH-6698-5086,SIBLING_OF,Same-family Child,Edwards,HIGH,20.0
CUST-OH-6698-5086,CUST-OH-5193-9664,SIBLING_OF,Same-family Child,Edwards,HIGH,20.0
CUST-IN-3328-7266,CUST-IN-8110-6846,RELATIVE_OF,Other Relative,Harris,MEDIUM,10.0
CUST-IN-3328-7266,CUST-IN-8551-7891,RELATIVE_OF,Other Relative,Harris,LOW,3.0
CUST-IN-8551-7891,CUST-IN-8110-6846,RELATIVE_OF,Other Relative,Harris,MEDIUM,7.0
CUST-OH-6744-2565,CUST-OH-4440-5780,RELATIVE_OF,Other Relative,Lee,MEDIUM,0.0
CUST-OH-5005-4829,CUST-OH-7203-6259,SIBLING_OF,Same-family Child,Rodriguez,HIGH,17.0
CUST-OH-7203-6259,CUST-OH-5005-4829,SIBLING_OF,Same-family Child,Rodriguez,HIGH,17.0
CUST-OH-5005-4829,CUST-OH-1338-2664,SIBLING_OF,Same-family Child,Rodriguez,HIGH,1.0
CUST-OH-1338-2664,CUST-OH-5005-4829,SIBLING_OF,Same-family Child,Rodriguez,HIGH,1.0
CUST-OH-7203-6259,CUST-OH-1338-2664,SIBLING_OF,Same-family Child,Rodriguez,HIGH,18.0
CUST-OH-1338-2664,CUST-OH-7203-6259,SIBLING_OF,Same-family Child,Rodriguez,HIGH,18.0
CUST-OH-4357-5165,CUST-OH-5005-4829,RELATIVE_OF,Other Relative,Rodriguez,MEDIUM,2.0
CUST-OH-4357-5165,CUST-OH-7203-6259,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Rodriguez,MEDIUM,19.0
CUST-OH-4357-5165,CUST-OH-1338-2664,RELATIVE_OF,Other Relative,Rodriguez,MEDIUM,1.0
CUST-OH-4357-5165,CUST-OH-9185-1735,RELATIVE_OF,Other Relative,Rodriguez,LOW,6.0
CUST-OH-9185-1735,CUST-OH-5005-4829,RELATIVE_OF,Other Relative,Rodriguez,MEDIUM,4.0
CUST-OH-9185-1735,CUST-OH-7203-6259,RELATIVE_OF,Other Relative,Rodriguez,MEDIUM,13.0
CUST-OH-9185-1735,CUST-OH-1338-2664,RELATIVE_OF,Other Relative,Rodriguez,MEDIUM,5.0
CUST-IN-3496-8643,CUST-IN-9106-4091,SPOUSE_OF,Married,Rivera,HIGH,
CUST-IN-9106-4091,CUST-IN-3496-8643,SPOUSE_OF,Married,Rivera,HIGH,
CUST-IN-3482-6556,CUST-IN-3496-8643,CHILD_OF,Biological/Legal Child,Rivera,MEDIUM,-9.0
CUST-IN-3496-8643,CUST-IN-3482-6556,PARENT_OF,Biological/Legal Parent,Rivera,MEDIUM,-9.0
CUST-IN-3482-6556,CUST-IN-9106-4091,CHILD_OF,Biological/Legal Child,Rivera,MEDIUM,11.0
CUST-IN-9106-4091,CUST-IN-3482-6556,PARENT_OF,Biological/Legal Parent,Rivera,MEDIUM,11.0
CUST-IN-5218-7835,CUST-IN-9106-4091,CHILD_OF,Biological/Legal Child,Rivera,HIGH,24.0
CUST-IN-9106-4091,CUST-IN-5218-7835,PARENT_OF,Biological/Legal Parent,Rivera,HIGH,24.0
CUST-IN-3482-6556,CUST-IN-5218-7835,SIBLING_OF,Same-family Child,Rivera,HIGH,13.0
CUST-IN-5218-7835,CUST-IN-3482-6556,SIBLING_OF,Same-family Child,Rivera,HIGH,13.0
CUST-IN-4547-1541,CUST-IN-3496-8643,RELATIVE_OF,Other Relative,Rivera,MEDIUM,6.0
CUST-IN-4547-1541,CUST-IN-9106-4091,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Rivera,MEDIUM,26.0
CUST-IN-4547-1541,CUST-IN-3482-6556,RELATIVE_OF,Other Relative,Rivera,MEDIUM,15.0
CUST-IN-4547-1541,CUST-IN-5218-7835,RELATIVE_OF,Other Relative,Rivera,MEDIUM,2.0
CUST-OH-7811-7991,CUST-OH-9133-3712,SPOUSE_OF,Married,Jones,HIGH,
CUST-OH-9133-3712,CUST-OH-7811-7991,SPOUSE_OF,Married,Jones,HIGH,
CUST-OH-4866-3937,CUST-OH-7811-7991,CHILD_OF,Biological/Legal Child,Jones,HIGH,19.0
CUST-OH-7811-7991,CUST-OH-4866-3937,PARENT_OF,Biological/Legal Parent,Jones,HIGH,19.0
CUST-OH-2915-7797,CUST-OH-7811-7991,CHILD_OF,Biological/Legal Child,Jones,HIGH,27.0
CUST-OH-7811-7991,CUST-OH-2915-7797,PARENT_OF,Biological/Legal Parent,Jones,HIGH,27.0
CUST-OH-2915-7797,CUST-OH-9133-3712,CHILD_OF,Biological/Legal Child,Jones,HIGH,20.0
CUST-OH-9133-3712,CUST-OH-2915-7797,PARENT_OF,Biological/Legal Parent,Jones,HIGH,20.0
CUST-OH-4866-3937,CUST-OH-2915-7797,SIBLING_OF,Same-family Child,Jones,HIGH,8.0
CUST-OH-2915-7797,CUST-OH-4866-3937,SIBLING_OF,Same-family Child,Jones,HIGH,8.0
CUST-OH-8540-6389,CUST-OH-7811-7991,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Jones,MEDIUM,32.0
CUST-OH-8540-6389,CUST-OH-9133-3712,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Jones,MEDIUM,25.0
CUST-OH-8540-6389,CUST-OH-4866-3937,RELATIVE_OF,Other Relative,Jones,MEDIUM,13.0
CUST-OH-8540-6389,CUST-OH-2915-7797,RELATIVE_OF,Other Relative,Jones,MEDIUM,5.0
CUST-OH-1682-6272,CUST-OH-7811-7991,RELATIVE_OF,Other Relative,Jones,MEDIUM,13.0
CUST-OH-1682-6272,CUST-OH-9133-3712,RELATIVE_OF,Other Relative,Jones,MEDIUM,6.0
CUST-OH-1682-6272,CUST-OH-4866-3937,RELATIVE_OF,Other Relative,Jones,MEDIUM,6.0
CUST-OH-1682-6272,CUST-OH-2915-7797,RELATIVE_OF,Other Relative,Jones,MEDIUM,14.0
CUST-OH-1682-6272,CUST-OH-8540-6389,RELATIVE_OF,Other Relative,Jones,LOW,19.0
CUST-OH-3579-5264,CUST-OH-5981-4111,RELATIVE_OF,Other Relative,Cooper,MEDIUM,0.0
CUST-OH-3579-5264,CUST-OH-7284-9138,RELATIVE_OF,Other Relative,Cooper,LOW,12.0
CUST-OH-7284-9138,CUST-OH-5981-4111,RELATIVE_OF,Other Relative,Cooper,MEDIUM,12.0
CUST-OH-1531-2603,CUST-OH-6570-2676,CHILD_OF,Biological/Legal Child,Taylor,HIGH,-18.0
CUST-OH-6570-2676,CUST-OH-1531-2603,PARENT_OF,Biological/Legal Parent,Taylor,HIGH,-18.0
CUST-OH-9879-4090,CUST-OH-6570-2676,RELATIVE_OF,Other Relative,Taylor,MEDIUM,17.0
CUST-OH-9879-4090,CUST-OH-1531-2603,RELATIVE_OF,Other Relative,Taylor,MEDIUM,1.0
CUST-OH-2631-8050,CUST-OH-6570-2676,RELATIVE_OF,Other Relative,Taylor,MEDIUM,7.0
CUST-OH-2631-8050,CUST-OH-1531-2603,RELATIVE_OF,Younger Relative (Possible Nephew/Niece),Taylor,MEDIUM,25.0
CUST-OH-2631-8050,CUST-OH-9879-4090,RELATIVE_OF,Other Relative,Taylor,LOW,24.0
CUST-IL-8471-3642,CUST-IL-1751-5546,SPOUSE_OF,Married,Evans,HIGH,
CUST-IL-1751-5546,CUST-IL-8471-3642,SPOUSE_OF,Married,Evans,HIGH,
CUST-IL-2178-7057,CUST-IL-1751-5546,CHILD_OF,Biological/Legal Child,Evans,MEDIUM,1.0
CUST-IL-1751-5546,CUST-IL-2178-7057,PARENT_OF,Biological/Legal Parent,Evans,MEDIUM,1.0
CUST-IL-2178-7057,CUST-IL-8471-3642,CHILD_OF,Biological/Legal Child,Evans,MEDIUM,-5.0
CUST-IL-8471-3642,CUST-IL-2178-7057,PARENT_OF,Biological/Legal Parent,Evans,MEDIUM,-5.0
CUST-OH-9449-8584,CUST-OH-3886-5052,SPOUSE_OF,Married,Miller,HIGH,
CUST-OH-3886-5052,CUST-OH-9449-8584,SPOUSE_OF,Married,Miller,HIGH,
CUST-OH-1167-2873,CUST-OH-3886-5052,RELATIVE_OF,Other Relative,Miller,MEDIUM,4.0
CUST-OH-1167-2873,CUST-OH-9449-8584,RELATIVE_OF,Other Relative,Miller,MEDIUM,3.0
CUST-OH-1167-2873,CUST-OH-2839-1974,RELATIVE_OF,Other Relative,Miller,LOW,6.0
CUST-OH-2839-1974,CUST-OH-3886-5052,RELATIVE_OF,Other Relative,Miller,MEDIUM,2.0
CUST-OH-2839-1974,CUST-OH-9449-8584,RELATIVE_OF,Other Relative,Miller,MEDIUM,9.0
CUST-OH-5655-2061,CUST-OH-4842-1374,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Young,MEDIUM,19.0
CUST-OH-9651-4668,CUST-OH-6452-8839,CHILD_OF,Biological/Legal Child,Gonzalez,MEDIUM,-3.0
CUST-OH-6452-8839,CUST-OH-9651-4668,PARENT_OF,Biological/Legal Parent,Gonzalez,MEDIUM,-3.0
CUST-OH-3278-9577,CUST-OH-6452-8839,RELATIVE_OF,Other Relative,Gonzalez,MEDIUM,8.0
CUST-OH-3278-9577,CUST-OH-9651-4668,RELATIVE_OF,Other Relative,Gonzalez,MEDIUM,11.0
CUST-OH-3278-9577,CUST-OH-5934-8010,RELATIVE_OF,Other Relative,Gonzalez,LOW,28.0
CUST-OH-5934-8010,CUST-OH-6452-8839,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Gonzalez,MEDIUM,20.0
CUST-OH-5934-8010,CUST-OH-9651-4668,RELATIVE_OF,Other Relative,Gonzalez,MEDIUM,17.0
CUST-IL-6946-4532,CUST-IL-4905-9750,RELATIVE_OF,Other Relative,Price,MEDIUM,6.0
CUST-IL-5262-1069,CUST-IL-4905-9750,RELATIVE_OF,Other Relative,Price,MEDIUM,4.0
CUST-IL-5262-1069,CUST-IL-6946-4532,RELATIVE_OF,Other Relative,Price,LOW,2.0
CUST-IN-4282-1399,CUST-IN-9606-1450,CHILD_OF,Biological/Legal Child,Clark,MEDIUM,3.0
CUST-IN-9606-1450,CUST-IN-4282-1399,PARENT_OF,Biological/Legal Parent,Clark,MEDIUM,3.0
CUST-IN-5144-7585,CUST-IN-9606-1450,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Clark,MEDIUM,22.0
CUST-IN-5144-7585,CUST-IN-4282-1399,RELATIVE_OF,Older Relative (Possible Uncle/Aunt),Clark,MEDIUM,25.0
CUST-OH-5360-4725,CUST-OH-9434-7330,SPOUSE_OF,Married,Clark,HIGH,
CUST-OH-9434-7330,CUST-OH-5360-4725,SPOUSE_OF,Married,Clark,HIGH,
CUST-OH-4988-3583,CUST-OH-9434-7330,CHILD_OF,Biological/Legal Child,Clark,MEDIUM,4.0
CUST-OH-9434-7330,CUST-OH-4988-3583,PARENT_OF,Biological/Legal Parent,Clark,MEDIUM,4.0
CUST-OH-4988-3583,CUST-OH-5360-4725,CHILD_OF,Biological/Legal Child,Clark,MEDIUM,-3.0
